 0.000e+00  0.000e+00  0.000e+00     0.000000000000000e+00     0.000000000000000e+00     0.000000000000000e+00     6.000000000000000e-01     0.000000000000000e+00     0.000000000000000e+00     0.000000000000000e+00     0.000000000000000e+00     0.000000000000000e+00 
 0.000e+00  5.000e-02  0.000e+00     0.000000000000000e+00     0.000000000000000e+00     0.000000000000000e+00     6.000000000000000e-01     0.000000000000000e+00     0.000000000000000e+00     0.000000000000000e+00     0.000000000000000e+00     0.000000000000000e+00 
 0.000e+00  1.000e-01  0.000e+00     0.000000000000000e+00     0.000000000000000e+00     0.000000000000000e+00     6.000000000000000e-01     0.000000000000000e+00     0.000000000000000e+00     0.000000000000000e+00     0.000000000000000e+00     0.000000000000000e+00 
 0.000e+00  1.500e-01  0.000e+00     0.000000000000000e+00     0.000000000000000e+00     0.000000000000000e+00     6.000000000000000e-01     0.000000000000000e+00     0.000000000000000e+00     0.000000000000000e+00     0.000000000000000e+00     0.000000000000000e+00 
 0.000e+00  2.000e-01  0.000e+00     0.000000000000000e+00     0.000000000000000e+00     0.000000000000000e+00     6.000000000000000e-01     0.000000000000000e+00     0.000000000000000e+00     0.000000000000000e+00     0.000000000000000e+00     0.000000000000000e+00 
 0.000e+00  2.500e-01  0.000e+00     0.000000000000000e+00     0.000000000000000e+00     0.000000000000000e+00     6.000000000000000e-01     0.000000000000000e+00     0.000000000000000e+00     0.000000000000000e+00     0.000000000000000e+00     0.000000000000000e+00 
 0.000e+00  3.000e-01  0.000e+00     0.000000000000000e+00     0.000000000000000e+00     0.000000000000000e+00     6.000000000000000e-01     0.000000000000000e+00     0.000000000000000e+00     0.000000000000000e+00     0.000000000000000e+00     0.000000000000000e+00 
 0.000e+00  3.500e-01  0.000e+00    -2.039660916767982e-10     0.000000000000000e+00     0.000000000000000e+00     6.000000000000000e-01     0.000000000000000e+00    -1.019830458383991e-08     0.000000000000000e+00     0.000000000000000e+00     0.000000000000000e+00 
 0.000e+00  4.000e-01  0.000e+00    -3.415799220409358e-07     0.000000000000000e+00     0.000000000000000e+00     6.000000000000000e-01     0.000000000000000e+00    -9.209906952926039e-08     1.699701636780288e-04     1.583713946764950e-09     0.000000000000000e+00 
 0.000e+00  4.500e-01  0.000e+00    -3.408245992401152e-06     0.000000000000000e+00     0.000000000000000e+00     6.000000000000000e-01     0.000000000000000e+00    -9.371586176458125e-09     1.704944306849869e-03     2.061013579142088e-08     0.000000000000000e+00 
 0.000e+00  5.000e-01  0.000e+00    -3.722740070502866e-06     0.000000000000000e+00     0.000000000000000e+00     6.000000000000000e-01     0.000000000000000e+00    -3.305358108723654e-08     1.861117092445344e-03     2.688909726738432e-08     0.000000000000000e+00 
 0.000e+00  5.500e-01  0.000e+00    -4.824311726800467e-06     0.000000000000000e+00     0.000000000000000e+00     6.000000000000000e-01     0.000000000000000e+00    -4.667238578769041e-08     2.411996994426542e-03     9.979610799681531e-09     0.000000000000000e+00 
 0.000e+00  6.000e-01  0.000e+00    -6.375118605992096e-06     0.000000000000000e+00     0.000000000000000e+00     6.000000000000000e-01     0.000000000000000e+00     1.858431246577108e-07     3.189853463459581e-03    -2.901643533345365e-08     0.000000000000000e+00 
 0.000e+00  6.500e-01  0.000e+00    -1.886813799528685e-07     0.000000000000000e+00     0.000000000000000e+00     6.000000000000000e-01     0.000000000000000e+00     5.551802506774614e-09     9.254551173027284e-05     0.000000000000000e+00     0.000000000000000e+00 
 0.000e+00  7.000e-01  0.000e+00    -1.110360501354923e-10     0.000000000000000e+00     0.000000000000000e+00     6.000000000000000e-01     0.000000000000000e+00     0.000000000000000e+00     0.000000000000000e+00     0.000000000000000e+00     0.000000000000000e+00 
 0.000e+00  7.500e-01  0.000e+00     0.000000000000000e+00     0.000000000000000e+00     0.000000000000000e+00     6.000000000000000e-01     0.000000000000000e+00     0.000000000000000e+00     0.000000000000000e+00     0.000000000000000e+00     0.000000000000000e+00 
 0.000e+00  8.000e-01  0.000e+00     0.000000000000000e+00     0.000000000000000e+00     0.000000000000000e+00     6.000000000000000e-01     0.000000000000000e+00     0.000000000000000e+00     0.000000000000000e+00     0.000000000000000e+00     0.000000000000000e+00 
 0.000e+00  8.500e-01  0.000e+00     0.000000000000000e+00     0.000000000000000e+00     0.000000000000000e+00     6.000000000000000e-01     0.000000000000000e+00     0.000000000000000e+00     0.000000000000000e+00     0.000000000000000e+00     0.000000000000000e+00 
 0.000e+00  9.000e-01  0.000e+00     0.000000000000000e+00     0.000000000000000e+00     0.000000000000000e+00     6.000000000000000e-01     0.000000000000000e+00     0.000000000000000e+00     0.000000000000000e+00     0.000000000000000e+00     0.000000000000000e+00 
 0.000e+00  9.500e-01  0.000e+00     0.000000000000000e+00     0.000000000000000e+00     0.000000000000000e+00     6.000000000000000e-01     0.000000000000000e+00     0.000000000000000e+00     0.000000000000000e+00     0.000000000000000e+00     0.000000000000000e+00 
